motor_type,temperature,vibration,current,speed,maintenance
Automatic Mould-Handling Motor,63.36142282240175,8.663244569316774,24.133879252109168,1299.0589925772415,1
Hydraulic Gesa Moulding Motor,80.81406216700326,1.4402180035315908,76.62917508702834,1346.287727796992,1
Automatic Mould-Handling Motor,63.287838266227304,9.547882077354402,28.08326140277033,1502.62904546561,1
Hybrid Moulding Machine Motor,65.91727251167485,10.815566364089081,29.352046493730747,1731.5388531706983,1
Dust Collector Fan Motor,61.078227263877686,3.8701334216837235,13.55809457551497,1469.1527608560166,0
ID Fan Motor,45.73037591993945,1.8528339826440754,13.545530615392243,1751.3292664639766,0
ID Fan Motor,46.31840758118285,2.428961710709677,6.141212505224223,1894.4443934532844,0
ID Fan Motor,42.89596721126553,-0.8987911099809689,15.255923440790966,1538.5852351214899,0
Dust Collector Fan Motor,78.98860731246828,5.218536171183623,16.59892525449061,2291.45257698618,0
Dust Collector Fan Motor,70.51202515233126,4.9628967855778106,11.543966099166536,598.126671567096,0
Hybrid Moulding Machine Motor,76.33096119825005,11.887321693457855,36.216440136566504,1217.6931898000862,1
Dust Collector Fan Motor,64.41472323214828,7.523380673851925,14.60117699638742,1226.200627301769,0
ID Fan Motor,53.05912346874024,1.1099041929126519,12.790597211598028,1620.207551125712,0
Dust Collector Fan Motor,62.64166039381976,4.126613040378937,25.971476828528758,1070.641133226412,0
Automatic Mould-Handling Motor,79.80260501405925,2.8897846490391013,36.582262246672016,1211.204696424307,0
Hydraulic Gesa Moulding Motor,69.48929939420863,6.925710092302349,48.265388783064076,1502.5950531926756,0
Automatic Mould-Handling Motor,76.5190975072658,5.02040294284974,33.57514862118306,1616.57230859926,0
Hybrid Moulding Machine Motor,62.80006214774467,5.82442920243178,27.332590336603527,1819.6273296828774,0
Dust Collector Fan Motor,72.61044995439586,7.053795847331587,16.85476668268092,1440.5412970860841,0
ID Fan Motor,59.73270989876381,2.815696962054667,8.151204202713341,1597.6017887924975,0
ID Fan Motor,58.464181150639966,2.345608664377533,17.627738983567003,1354.7644516245546,0
Hybrid Moulding Machine Motor,72.14108369921928,5.052960464703724,27.04844875984415,1886.3911498749585,0
Automatic Mould-Handling Motor,79.90079628251496,6.095311543838385,34.53045230986869,1333.4658791016864,0
Hydraulic Gesa Moulding Motor,80.97534106467438,7.386320754849508,90.82557989305658,1855.276993558852,1
Hydraulic Gesa Moulding Motor,80.32353387423622,8.570879688653429,29.462772974401187,1505.545821196929,1
ID Fan Motor,44.91774164847805,3.765442916031299,15.424383416920028,1672.5182302651324,0
Hybrid Moulding Machine Motor,70.31380194501232,11.492125546722129,38.94251390791966,1976.5521883060887,1
ID Fan Motor,55.90707785867744,4.0855740575830275,10.5661895760514,1634.882474312988,0
ID Fan Motor,56.3932870357294,1.6892987351023985,13.898533816056695,1940.1488008953788,0
Hydraulic Gesa Moulding Motor,87.39470934552263,8.020460919681266,65.01283169053512,1249.9493880847385,1
ID Fan Motor,55.83187110226051,1.1966484409823084,8.52695615360667,1529.3439879279922,0
Hybrid Moulding Machine Motor,68.85089734924966,6.700627474279434,28.858287635493376,1463.269556158976,0
Dust Collector Fan Motor,53.02193883857085,8.561879153333456,14.007466211223237,1716.5710456314423,1
Hydraulic Gesa Moulding Motor,89.3740862793283,4.600847792195399,58.91765210461764,1806.960292004396,1
Hybrid Moulding Machine Motor,66.29227117798274,2.041946296790506,38.52030817594244,1196.8134709264357,0
Hydraulic Gesa Moulding Motor,80.1821953104852,4.575580272231474,64.6838156826129,1505.8143713094075,1
Hydraulic Gesa Moulding Motor,92.94240255275537,6.516788549196002,5.8748404912981655,1254.6218719243602,1
ID Fan Motor,52.96521837443261,3.9001419918438494,11.594700335080416,872.2400382752533,0
ID Fan Motor,58.809422869509596,5.36986578518975,13.530879172228204,1513.787818835631,0
Hydraulic Gesa Moulding Motor,82.63574192339655,6.56817925530128,51.98897622997012,1123.161211616865,0
ID Fan Motor,54.68878681738059,2.3364029890411793,20.598213054931236,2050.0453731530943,0
Hybrid Moulding Machine Motor,79.3180121802299,3.473995759941447,25.544876225064037,1221.109814346751,0
ID Fan Motor,44.24962348099683,2.47616674263052,10.666820454553763,1554.557375090524,0
Hydraulic Gesa Moulding Motor,79.31671449530248,6.490984939096462,44.869401417950684,1846.5901234565079,0
ID Fan Motor,48.60269967373779,5.3548108160825105,14.217229243830431,1788.7249224849224,0
Dust Collector Fan Motor,54.545201140359914,5.4023592251486825,12.131043932846627,1224.5654482696443,0
Hybrid Moulding Machine Motor,76.12193910312541,6.002875641205872,19.50594488632547,1599.7404251276612,0
Dust Collector Fan Motor,40.61778150085122,5.152329156201247,9.439944628677965,1540.323758370683,0
Hybrid Moulding Machine Motor,75.29070299323962,8.049346961757172,17.06419730004995,1527.893773958823,1
Hybrid Moulding Machine Motor,85.70995639130511,8.803295122095383,43.419196836217736,1432.70360645021,1
Automatic Mould-Handling Motor,73.01515541484939,3.2362067569137314,31.49487761785655,1676.7354536317966,0
Dust Collector Fan Motor,48.56447822409884,10.706184897821954,19.92825791448874,1356.4385098731138,1
Dust Collector Fan Motor,64.39223136433348,5.255016240259706,12.163555358209084,1654.2585758241903,0
Hybrid Moulding Machine Motor,60.70889645460152,8.063245480582477,39.00824238368031,2129.9275194979673,1
Hybrid Moulding Machine Motor,60.581163881629585,4.4277089149844855,23.618311877718376,1286.8409762021377,0
ID Fan Motor,56.86835675584558,0.8412368690358858,6.654863645660116,1803.7315310488486,0
Automatic Mould-Handling Motor,66.67508821769368,2.187051991931077,15.239935948532015,1735.6773390495907,0
Hydraulic Gesa Moulding Motor,76.21756488603825,6.785541194868426,63.76197227228217,1684.1599038422341,1
Automatic Mould-Handling Motor,72.77890038067414,4.250692064376705,30.42832504492401,1791.482868975416,0
Dust Collector Fan Motor,58.42339190537658,3.5614310669556124,14.583301353047338,1462.793583783001,0
Dust Collector Fan Motor,67.67568051277604,7.350781470585978,16.205970227505244,1347.2496690225114,0
Dust Collector Fan Motor,68.04762268554731,5.110104739075661,12.591029358635065,1681.0119518841962,0
Hybrid Moulding Machine Motor,70.43865238625891,0.9399504440967865,37.872478921721104,1499.2795349254345,0
Hybrid Moulding Machine Motor,66.20670027424804,3.6723940642602866,45.05156232552884,1800.49605101313,0
Automatic Mould-Handling Motor,56.61387223504304,2.291242140091213,21.06660746631882,1695.2766474122907,0
Dust Collector Fan Motor,78.30986265714779,6.610486253062706,21.524350198836075,1924.256186499327,0
Hydraulic Gesa Moulding Motor,87.83388650623742,10.14634131622652,53.875155713091694,1242.7297277561568,1
Automatic Mould-Handling Motor,74.48939334885017,4.506229206862619,47.16029136614966,1768.4031427314394,0
Hydraulic Gesa Moulding Motor,79.1312285116686,10.578426133205898,34.30326382600825,1526.3338304426907,1
Dust Collector Fan Motor,65.02518181525062,8.459980736877366,23.896098856619645,1079.9787830450973,1
Dust Collector Fan Motor,82.64423654612331,8.398673561856501,10.445606244415522,1736.1049708922676,1
Hybrid Moulding Machine Motor,79.63921551724691,7.318223173208528,56.629473068317694,1556.3744133575751,0
Automatic Mould-Handling Motor,73.38336762636442,3.780959036613631,21.04006855782707,1447.9112900287048,0
ID Fan Motor,57.87665015045961,2.4162958849254426,7.462878187415066,1454.4798724738478,0
Automatic Mould-Handling Motor,85.10162453527155,2.578634028386246,22.643820270884397,1934.7469810189355,1
Automatic Mould-Handling Motor,64.3682664426065,5.829265790482676,31.357053649484968,2353.184218957704,0
Hybrid Moulding Machine Motor,73.95161700301153,0.8878330652681807,33.87161663788282,1842.258964683224,0
Hybrid Moulding Machine Motor,61.758351966575304,9.349094530035078,26.95427799715241,1331.5428428355806,1
Hydraulic Gesa Moulding Motor,102.29514512069899,10.412414557611609,56.26159731832736,1399.4378240221745,1
ID Fan Motor,51.14204565928625,2.2447801957348936,5.6184603992970175,888.271346026884,0
ID Fan Motor,54.31118650744562,3.1801260714210153,9.370509784021102,1485.310490742465,0
ID Fan Motor,54.65297830237585,2.792515625815663,9.844660615903981,1020.6611544301218,0
ID Fan Motor,53.9660190596526,0.8679344146988788,8.075585144201057,1250.9098404047377,0
Hydraulic Gesa Moulding Motor,93.49142441996625,11.784182331369738,62.35993234914788,1638.3803830228069,1
Hydraulic Gesa Moulding Motor,80.6854140866141,8.35447583587091,46.668328107024976,1506.5597226546668,1
Dust Collector Fan Motor,49.50955354927997,2.0745309502742386,11.91218175013972,1302.4670501963114,0
ID Fan Motor,45.4362176210602,2.247613605395374,2.113760366742957,997.2624649690498,0
Hybrid Moulding Machine Motor,74.69093120523418,9.466618688903726,31.412155584361145,1501.7148258278673,1
Dust Collector Fan Motor,55.110913631756304,8.508676721514679,22.38600376071289,1661.5304871649357,1
Dust Collector Fan Motor,66.85989294735494,7.802993066285465,15.184524974024065,1508.9600769773476,0
Automatic Mould-Handling Motor,78.09968660984705,6.043690219224234,32.044142053131,1501.3022595148568,0
Hydraulic Gesa Moulding Motor,76.8153752107427,11.123466103861297,74.60917895649634,1756.6633153756388,1
ID Fan Motor,54.91188151364876,0.3381964041903083,9.343182624215075,928.1183033997883,0
Dust Collector Fan Motor,78.85539745857918,1.7659838955873033,20.25706530770241,1902.5248451254793,0
ID Fan Motor,56.7868352918219,5.023122921875524,11.744206029277409,1394.0537886163258,0
Hydraulic Gesa Moulding Motor,91.27976981711384,6.331371616250539,35.94430793187394,1368.3198082967992,1
Dust Collector Fan Motor,67.15217815409358,6.755262938865819,22.950111478330555,1695.8250246863827,0
Dust Collector Fan Motor,72.4673478636663,2.4781271267382827,19.760885717243802,1348.077567509726,0
ID Fan Motor,58.65715627125161,0.6335515193905092,12.803380372462838,1530.2373217934419,0
ID Fan Motor,64.26218656595448,2.60246633216195,18.969504338810157,2116.3465320985742,0
ID Fan Motor,61.18352644590573,3.7036467745149553,15.128445106603778,1129.533286762265,0
Hydraulic Gesa Moulding Motor,85.90298645781664,7.623375205925631,43.96826619411935,1492.0184684889055,1
Hybrid Moulding Machine Motor,53.61315749978185,4.735566292261587,23.296499428579224,2011.2306234177354,0
Hybrid Moulding Machine Motor,58.51297671436116,4.424458202769319,43.7573412228867,1538.9495748864097,0
Dust Collector Fan Motor,80.16829996123151,5.751681585066361,15.628861001813615,1791.01112209914,0
Automatic Mould-Handling Motor,72.31939078507888,2.048418204300605,31.79202506665224,1923.301562197085,0
Dust Collector Fan Motor,70.25355407731543,8.731730670371979,27.78440972781824,1578.551695921914,1
Automatic Mould-Handling Motor,60.610853056638454,7.665637588712536,33.1879788024445,1476.0646963701968,0
Dust Collector Fan Motor,75.05421502688716,5.943282141485252,14.929928646778512,1268.5359585809656,0
Hydraulic Gesa Moulding Motor,71.1823555134757,2.5299224413212293,50.12255901367563,1218.86488642838,0
ID Fan Motor,55.47898475129786,1.1022435819037182,12.407803869625344,1631.491111430505,0
Dust Collector Fan Motor,54.78515378847135,7.897017086527061,7.750523037708405,1638.4609723834326,0
Automatic Mould-Handling Motor,71.62942513955375,5.27583304183612,34.164015064615796,1627.830939295019,0
Automatic Mould-Handling Motor,59.17776833253522,5.100455398331361,33.83606038401287,1718.682358371135,0
ID Fan Motor,52.33198559380657,1.8302963798359917,14.528483788911245,1313.175731999428,0
Hydraulic Gesa Moulding Motor,83.02849051440327,8.843589982797843,49.91687581826522,1556.9972582112514,1
Hydraulic Gesa Moulding Motor,75.20212471176586,9.107551005014802,49.90840522303287,1274.841114553853,1
Dust Collector Fan Motor,64.00571378270051,5.577231540364062,22.479668187612944,1597.673345036121,0
Dust Collector Fan Motor,55.2225914787919,6.839421640717353,17.764581157807537,973.5633773632838,0
ID Fan Motor,61.37414020433752,3.9555992371002375,15.195074645894206,1244.9097551893396,0
Automatic Mould-Handling Motor,77.73010717494385,0.8507199249072634,29.264345739165872,1504.807584688548,0
Dust Collector Fan Motor,70.0301486327257,5.285257807166808,28.14240304878251,1940.2915013582274,0
Dust Collector Fan Motor,55.80918872056569,6.512159757332041,26.21177773258277,1200.2981302320431,0
Hydraulic Gesa Moulding Motor,64.59805837191013,11.281418887059177,59.888251950253505,1986.2520530709467,1
ID Fan Motor,56.31195584054379,1.9644153817187862,11.197442804698273,1610.2531231621806,0
Hybrid Moulding Machine Motor,70.05167302123996,8.506952089787053,47.74934911484357,1576.1187061525543,1
Hybrid Moulding Machine Motor,44.04261007813899,6.71050252084843,55.137567818394196,1223.00816944484,0
Hydraulic Gesa Moulding Motor,86.6722651621075,5.726145633594316,27.301404282933742,1371.4036419250401,1
Automatic Mould-Handling Motor,79.35664566457002,6.240159996892673,25.312752314550593,1395.3706605901075,0
Hybrid Moulding Machine Motor,72.72428194939059,7.0066959084629765,62.79927599947467,896.7918271253798,1
Hybrid Moulding Machine Motor,70.93203948015481,2.8003787989050704,19.719873399172762,1446.9533172679487,0
Hybrid Moulding Machine Motor,76.51919060139112,6.652891149839279,49.12027530929241,1381.7532686445606,0
Dust Collector Fan Motor,60.235833677312165,6.283556741382868,20.128880247960716,2104.6590784088476,0
ID Fan Motor,51.91659624010694,1.0612583224073489,19.13910015674038,1504.0351093857878,0
Hydraulic Gesa Moulding Motor,94.18231205731136,9.426629316933788,49.49262220069204,1444.9996969497645,1
Hybrid Moulding Machine Motor,86.26847656992337,7.76539413865178,27.32763040039999,1422.9164624634655,1
ID Fan Motor,54.54132923662901,1.5935397071875066,6.231134104527783,1694.400955546212,0
Dust Collector Fan Motor,77.65170978786662,5.380680375628622,17.83949252655517,1936.8985415938755,0
Automatic Mould-Handling Motor,74.94608500273134,3.2127709966878926,37.1873493730172,1215.4194284442488,0
ID Fan Motor,52.59450883873524,3.4789181979879915,9.812055666178244,1297.4737263118527,0
Dust Collector Fan Motor,55.494812951633506,6.143665815413328,18.743423280180092,1429.6127107863438,0
ID Fan Motor,45.23797047479951,4.927108276683377,17.010162924116923,1266.2941735440043,0
Hydraulic Gesa Moulding Motor,70.81925200506889,11.008224696469386,45.12385097322489,1638.736195838138,1
ID Fan Motor,60.248464498188824,2.911556238933382,19.75844763442978,1886.2177945974927,0
Hydraulic Gesa Moulding Motor,84.33183299044498,2.666491610477342,86.7162225146319,1612.5507042175407,1
ID Fan Motor,72.04531835800898,4.46044122081706,5.588369752806413,1264.7509185215056,0
Hydraulic Gesa Moulding Motor,70.6895021220022,7.736892137004253,45.38378100192467,1697.7163031740258,0
Dust Collector Fan Motor,67.215956163417,8.71468093349235,22.93630424700263,1867.3145010352684,1
Hydraulic Gesa Moulding Motor,72.73812517272803,10.23125549905671,78.60601324832659,1637.0064032191199,1
Hybrid Moulding Machine Motor,65.6668530112058,2.9917835083672197,44.43155771716,1630.3782505970346,0
Hybrid Moulding Machine Motor,88.12329025598221,7.905625707924299,49.17373864366948,1205.8591395234307,1
Hybrid Moulding Machine Motor,74.2812642899134,4.496065154803303,37.62867426373981,1015.9621775587104,0
ID Fan Motor,63.398176833834086,2.9399797745767526,12.141679567129735,1396.7631790311507,0
Dust Collector Fan Motor,63.558553349017046,8.742949564281846,12.09326702121542,1364.618840721141,1
Hybrid Moulding Machine Motor,62.23488067833723,7.898159223571589,38.257127911266444,1791.4179306429287,0
ID Fan Motor,59.368047087004165,3.296113743185316,15.900538084973151,1615.2857664501894,0
Dust Collector Fan Motor,52.12383213535217,4.605381698601946,7.106750222847982,1661.0927090831224,0
Hybrid Moulding Machine Motor,81.02923490783023,6.0414750317698935,27.933759825816434,1207.1260645636394,0
Automatic Mould-Handling Motor,68.4970300721131,5.304098662045961,30.339159893910328,1636.4928507357063,0
Dust Collector Fan Motor,62.2225080391019,7.541604439975942,11.676987027813926,1628.344318545871,0
Automatic Mould-Handling Motor,84.99714803265441,3.203661233695771,32.08658534142026,1492.5501996888736,0
Dust Collector Fan Motor,63.236664580014335,3.841606110211408,30.978605656083673,1843.3651037233144,0
Hybrid Moulding Machine Motor,75.52393770210918,7.438639644068132,42.01084126961188,1848.6778792517,0
Hydraulic Gesa Moulding Motor,70.26721817702571,6.416260971217163,59.78567308479665,1300.0699884267729,0
ID Fan Motor,52.78102546873293,2.1064761731469934,12.69861872255587,1236.5157563012958,0
Hybrid Moulding Machine Motor,68.28783240028106,2.7563833284856285,56.358747701587006,1408.9121781305996,0
ID Fan Motor,43.967339692126025,1.522338182519042,16.287861470396507,1284.5883559784552,0
ID Fan Motor,61.30895497755213,3.183239102312528,9.279322393199097,1503.979392925192,0
Hybrid Moulding Machine Motor,68.58666978466633,11.13352699474957,45.35442203547376,1505.7244883339304,1
Dust Collector Fan Motor,60.805120354547334,7.0776338563622465,21.958198619584792,1178.0464471573591,0
Hydraulic Gesa Moulding Motor,89.1458205638244,6.139083453249708,31.385539771666704,1199.8192856669034,1
Dust Collector Fan Motor,75.80812601989601,2.974942069402249,10.015769212014444,846.6096803415937,0
Hydraulic Gesa Moulding Motor,92.77028372658621,6.612144966024834,25.34162732141527,1145.4484291773026,1
Automatic Mould-Handling Motor,85.92102961019334,2.0470727167563965,33.65201868134236,1424.8318894143927,1
Dust Collector Fan Motor,68.59574222757782,5.3397207587105076,14.590369283546755,1701.5488913200884,0
Hybrid Moulding Machine Motor,62.280350072917,2.5652144700139976,43.66677261228462,1123.8585518699974,0
Hybrid Moulding Machine Motor,65.56072375128443,2.4851068812115216,29.63901634218621,1868.4412797859613,0
Dust Collector Fan Motor,63.35772784402999,8.237099888510652,14.840809877423741,1342.9272034780251,1
Dust Collector Fan Motor,72.02545931976243,4.459347869564699,14.194720837886836,1186.1762952440242,0
Automatic Mould-Handling Motor,74.38381955207727,7.458100612695231,31.143275101105388,2139.531024618649,0
Hydraulic Gesa Moulding Motor,77.86884806289513,9.467676413362748,69.45860401113794,1493.9703744691044,1
Dust Collector Fan Motor,66.49168700108528,5.524358764787803,7.593823048479155,2330.607614477716,0
Hydraulic Gesa Moulding Motor,64.22995089074196,9.880047971058175,61.27859328986732,1607.8607830553606,1
Hydraulic Gesa Moulding Motor,82.50173839758335,9.298951400739679,75.5274655195744,1306.2012044618837,1
Hybrid Moulding Machine Motor,71.93698659655196,8.416378385844428,48.16460486108406,1458.6266244865558,1
Automatic Mould-Handling Motor,78.19965191145162,2.1861131989736613,26.46520858207341,1533.2659148485254,0
ID Fan Motor,46.156118325033304,1.5454268174147623,14.758316857461772,1626.9014723671426,0
Dust Collector Fan Motor,63.76501172220857,4.278176938813283,6.1247648445560205,1419.3251415906595,0
Hydraulic Gesa Moulding Motor,96.49168482764884,5.62006703601777,66.87968410019738,1003.3840837139506,1
Hydraulic Gesa Moulding Motor,87.79130691837454,6.4317401270396735,61.804344399956385,1272.2241456514237,1
Dust Collector Fan Motor,67.55328142007127,5.598194988915256,17.57796930196877,1230.490053621731,0
Hybrid Moulding Machine Motor,75.57720029450901,1.1729050066103106,54.210172196406575,1810.8471783415512,0
Automatic Mould-Handling Motor,54.873780834802304,5.198903793825321,28.26066891587811,1809.2869947439017,0
ID Fan Motor,53.371796827223505,3.8319727266371997,19.46955960701013,1802.693759738971,0
ID Fan Motor,41.83370518107985,4.419365128136548,14.812570168880015,1659.9621953697938,0
ID Fan Motor,55.62375807378126,4.9726973830905505,8.473242097552529,1897.0465469073984,0
ID Fan Motor,52.09829716266738,3.510136929740815,7.795119880869989,740.469205124756,0
Hydraulic Gesa Moulding Motor,77.27472790662888,7.074727337917384,57.033451246220636,1718.5555930543608,0
ID Fan Motor,65.9109039252148,2.029386780158789,9.811431444814176,1699.7425167112067,0
ID Fan Motor,57.6497718905135,1.9988728386737455,9.258997809851618,1867.1795455405513,0
Hydraulic Gesa Moulding Motor,92.00152068539002,6.125338078139039,59.48877989889977,1296.4913261556783,1
Hydraulic Gesa Moulding Motor,89.04103356202917,5.656383648926715,42.15477222578194,1316.5098789916324,1
Automatic Mould-Handling Motor,71.16785163041384,6.08347529523238,28.242839875729967,1306.5972146509525,0
Hybrid Moulding Machine Motor,76.75226301376539,4.375741756039018,49.67098034251788,1371.7731275416975,0
Hydraulic Gesa Moulding Motor,78.07496741629583,15.002701493802844,39.165407653021056,1393.8942721298981,1
ID Fan Motor,58.88399611308087,0.5465368732537401,6.656973349973273,2140.6878303519693,0
Hybrid Moulding Machine Motor,75.40708944101594,2.6303163474422844,35.41088850240405,1501.3740418036452,0
Dust Collector Fan Motor,63.61896692567332,7.277354279760602,17.61855876488327,1064.7216326666328,0
Hydraulic Gesa Moulding Motor,89.24922567722166,7.646607549915459,27.408976237199063,563.8367931168609,1
Dust Collector Fan Motor,64.08532256773434,7.976270286485494,5.282163149719107,1870.262647386237,0
ID Fan Motor,55.18894937357197,3.328088411603935,16.350841704631463,1707.4855725364164,0
Automatic Mould-Handling Motor,61.0719089181153,3.7904302193891946,30.32983400755923,1741.4763312141301,0
Hybrid Moulding Machine Motor,75.79782349626541,5.032091000536715,42.3329224993914,1807.1623986390011,0
Hybrid Moulding Machine Motor,64.20093759680213,-0.3478505153436817,54.23374568850759,1962.0971939459657,0
Dust Collector Fan Motor,66.79533766355293,7.003582335555282,15.960929748933808,1234.6521544017903,0
Hydraulic Gesa Moulding Motor,84.91326236770703,6.6699846848425635,56.70091587950034,1637.6982005022874,0
Hybrid Moulding Machine Motor,68.67611483025021,1.565587380960583,44.240187118429006,2120.2146511012343,0
Hydraulic Gesa Moulding Motor,99.43775881090787,5.645480512958207,52.46520252767738,1730.5944263904594,1
Hydraulic Gesa Moulding Motor,90.7840299240701,7.613089719371769,64.89297204383708,2029.95354009829,1
Hydraulic Gesa Moulding Motor,81.13409183656869,4.3552465088428445,51.54962038128992,1791.030328203796,0
ID Fan Motor,53.98969046516289,2.108785005019781,13.561464777581502,1453.8284319075938,0
Dust Collector Fan Motor,80.95090351386077,5.089079232307582,17.698984394196707,1124.9779446087225,0
Dust Collector Fan Motor,70.37117897073028,8.35759265557104,33.26077595794344,1198.1322456550572,1
Dust Collector Fan Motor,66.21122438361387,6.596903627962879,13.304408415488465,1712.1097078832354,0
Hydraulic Gesa Moulding Motor,77.31233196267733,6.033963329102826,36.8081639032234,1717.1644096437842,0
Hydraulic Gesa Moulding Motor,76.16611915312797,9.128620044311013,56.12291959375044,1895.585377865842,1
Hybrid Moulding Machine Motor,79.01406051787049,4.257845546873298,5.257380257743776,1493.8763570201613,0
Automatic Mould-Handling Motor,65.47443882005348,5.642995805109414,23.46878121358465,1780.0751311200822,0
Hydraulic Gesa Moulding Motor,92.12329504203218,7.366915633465315,75.67701033180712,1298.5463379058363,1
Automatic Mould-Handling Motor,69.07814038036187,9.116983909645779,16.87492447771905,1212.9692004886297,1
Hybrid Moulding Machine Motor,82.4693770646628,5.381566875396961,31.272145341972674,1717.6548416326134,0
Automatic Mould-Handling Motor,57.697372695156545,7.667771491001146,49.979321011358834,1513.8019160209024,0
Automatic Mould-Handling Motor,77.99516464510849,4.099567171123195,35.71852605977345,1678.2930009520567,0
Automatic Mould-Handling Motor,64.15756246388291,5.245464323276546,28.808421640802234,1652.5973412839523,0
Dust Collector Fan Motor,63.04176113675629,6.983337664019381,0.8640645428328213,1370.1215038804728,0
Automatic Mould-Handling Motor,87.55145788374904,4.004654953141921,19.8549055601975,1449.5222596537376,1
Hydraulic Gesa Moulding Motor,65.82455831992608,7.591609484986052,72.6888900191519,2100.8048299225775,1
ID Fan Motor,57.65396986599396,2.5545312787986654,18.12946132339652,808.4161356104781,0
Dust Collector Fan Motor,64.16025833949101,7.22558148316658,17.847035228488803,1434.852357858943,0
Hybrid Moulding Machine Motor,75.45417224969484,5.658407292844863,28.255831223087768,1391.3711849085541,0
Dust Collector Fan Motor,77.92795250050582,7.652057583413564,34.575151444737514,1033.9162711273786,0
ID Fan Motor,57.1705719526231,2.8837716522879013,11.129257361995485,1615.2836504957854,0
Automatic Mould-Handling Motor,80.55941451645842,1.1901110919787223,26.52901229616649,2016.6465293424585,0
Automatic Mould-Handling Motor,84.97265953697914,3.903824198984161,16.290856247450463,1229.3211336947256,0
Hydraulic Gesa Moulding Motor,74.6244639386003,3.85558159233407,21.875788356576216,1430.824080442916,0
Hydraulic Gesa Moulding Motor,82.51281634397509,5.817132067834704,77.63410396360318,1382.5106684379418,1
ID Fan Motor,62.75979697144756,4.839970049195321,7.017030199065319,1656.7530210631535,0
ID Fan Motor,44.38569817756361,2.9400956894707084,10.464501034676868,1560.6841222863657,0
ID Fan Motor,56.09927829021302,1.8290109314525536,15.57722866619838,1559.4379833839748,0
Automatic Mould-Handling Motor,52.3050213550259,4.581366766757,22.778491249423418,1601.7532737406452,0
Hybrid Moulding Machine Motor,62.022743475827696,2.8715082442177278,33.603901004362406,1563.498582989911,0
Dust Collector Fan Motor,60.85066624303032,7.706403090103109,18.176583550065313,1654.9933337807902,0
Automatic Mould-Handling Motor,69.13471006907363,4.6282291278542065,24.161043308299263,2092.3190233440087,0
ID Fan Motor,56.23045203540778,0.551940964070508,19.55374775845703,1450.7274044903904,0
Automatic Mould-Handling Motor,69.25203582395517,3.7667328802890916,23.721360772538937,1680.3773886130907,0
ID Fan Motor,55.17661394540865,1.110142783493231,10.117591380301766,1809.9047233407603,0
ID Fan Motor,44.51666999820847,2.6135452536032298,5.497823865751756,748.028528838985,0
Automatic Mould-Handling Motor,78.02076848771601,7.9559879345309215,31.791352798028754,1340.688914814695,0
ID Fan Motor,57.27300179613687,3.334452683682075,19.65090740122609,847.8693286758024,0
Hydraulic Gesa Moulding Motor,87.47454588610447,5.036344127373868,56.90783408135681,1462.8938059796928,1
Automatic Mould-Handling Motor,86.03217572053659,7.883884803905202,31.7517113268478,1247.4535104395543,1
ID Fan Motor,50.669639331419944,1.8898874621398822,6.735862960292569,1282.4170175670151,0
ID Fan Motor,55.12010780979538,4.900230620226609,14.214273087054496,1635.2271035137078,0
Dust Collector Fan Motor,56.08142250118068,8.393821897522704,14.418631291608172,997.6591618640264,1
Hydraulic Gesa Moulding Motor,84.20897236457188,3.7661145985253226,79.48063749943448,1622.9392539219843,1
Automatic Mould-Handling Motor,63.802239508707416,7.138407858081848,21.795274778903096,1610.922240792109,0
Hydraulic Gesa Moulding Motor,84.86964060242902,15.364424359435464,23.62215366594293,1483.8324017960597,1
ID Fan Motor,46.26047216044382,4.739013462742324,5.520231473342851,1394.6183888668063,0
Hydraulic Gesa Moulding Motor,93.0307805945275,4.116585387788338,48.77017716534532,1725.4559021058487,1
ID Fan Motor,56.458807930830936,1.9357559934576263,14.449328856010048,1206.4234830034038,0
Dust Collector Fan Motor,57.44233432582074,6.823115834507285,25.792184401901505,2279.2750208117286,0
Hybrid Moulding Machine Motor,79.74118485846078,3.353962923587698,25.136246474631093,1788.1733711126953,0
Automatic Mould-Handling Motor,72.21924327951686,2.423542688955038,33.04837067120168,1605.8525502413681,0
Automatic Mould-Handling Motor,68.42865037721941,3.6045621922035105,24.77229683420154,1384.0375152306722,0
Dust Collector Fan Motor,62.85098262490728,9.000840875376298,21.438176016308432,1636.6194512934644,1
ID Fan Motor,59.70380590730168,0.978227618042202,12.385476960239982,1195.3115235845262,0
ID Fan Motor,66.75526216067082,1.950683457482433,8.349685894991087,1498.1394925700772,0
Hybrid Moulding Machine Motor,73.11502408121129,9.194677639568683,52.841181817927286,1550.0344333207493,1
Hybrid Moulding Machine Motor,80.7131682606077,10.430388699756788,52.26937927427109,1339.9704760147529,1
ID Fan Motor,65.17287777630287,3.3448905255137897,11.12245345468239,1505.9105809899393,0
Automatic Mould-Handling Motor,66.06253980916286,4.2240700621850955,28.590931971592173,630.1458360394554,0
Hydraulic Gesa Moulding Motor,70.58148504370848,12.818074982699747,56.51550231974194,1640.8736690695175,1
Hybrid Moulding Machine Motor,61.9545185558933,7.810667741931589,29.54834028224751,1292.3547420273642,0
Hydraulic Gesa Moulding Motor,87.75068504331071,4.202865745335382,73.7842549293496,1548.3898627988085,1
ID Fan Motor,60.271698463611486,1.6931340335796974,14.849425973174501,1176.4129584992775,0
